Register #,Annual DFO # (discontinued),Glide #,Country,Other,Nations, Affected,Detailed Locations (click on active links to access inundation extents),Validation (post event #3503),Began,Ended,Duration in Days,Dead,Displaced,Damage (USD),Main cause,Severity *,Affected sq km,Magnitude (M)**,Centroid X,Centroid Y,"""News"" if validated",M>6,Total annual floods M>6,M>4,Total annual floods M>4,Date Began,Total floods M>6,Total floods M>4,,,,,,
1683,1,0,Mozambique,Somalia,#N/A,#N/A,"Mozambique -- Tete Province - Northern and southern regions. Districts: Mutarara, Zumbo, Magoe and Macanga. Towns: Inhangome, Tete city. Rivers: Zambezi, Nhamadzi, Dziwedziwe. -- Zambezia Province - Coastal region. Districts: Nicuadala, Namacurra, Pebane, Chinde, Maganja da Costa, Morrumbala, Mopeia, Luabo. Qualimane city area. Nipiode River. -- Sofala Province - Cities/towns: Beira, Tica, Buzi, Goonda, Dondo, Marromeu. Nhamatanda district. Pungue and Buzi Rivers. Southern bank of the Zambezi River. Mafambisse, Caia, Chemba. -- Manica province - Nhacolo town in Tambara district. -- Gaza province - Save River at Massangena and Nova Mambone. -- Southern and Central Malawi -- floods affecting 13 of the country's 27 districts. Lower Shire Valley. Districts: Nsanje, Mangochi, Chikwawa, Salima, Nkhotakota, Zomba. Lengwe National Park. Shire River. -- Zambia - Provinces: Eastern, Northern, Northwestern, Copperbelt and Central. River Luangwa in Luangwa town near Mozambique border. Towns: Lusaka, Kitwe. Kafue River. -- Zimbabwe - Provinces: Mashonaland Central, Matabeleland North. Zambezi river valley. Districts: Muzarabani, Guruve, Tsholotsho. Masvingo, Centenary. Rivers: Zambezi, Gwayi.",0,1-Jan-01,27-Apr-01,117,146,485000,"42,700,000",Tropical cyclone,1,202265.53,7.4,33.5624,-16.2016,,1,1,1,1,01-Jan-01,408,1546,,,,,,
1682,2000102,0,Croatia,0,#N/A,#N/A,"Central and southern Croatia - Coastal towns of Senj and Otocac. Neretva river at town of Metkovic. -- Yugoslavia - Montenegro Republic. Zeta River in Danilovgrad and surrounding towns. Cetinje, Kotor.",0,28-Dec-00,30-Dec-00,3,0,2000,,Heavy rain,1,1048.13,3.5,15.1101,44.9481,,0,26,0,94,28-Dec-00,407,1545,,,,,,
1681,2000101,0,Sri Lanka,0,#N/A,#N/A,"Districts of Ampara, Batticaloa, Anuradhapura, Trincomalee, Mannar and Polonnaruwa.",0,24-Dec-00,28-Dec-00,5,5,300000,,Monsoonal rain,1,13726,4.8,81.4009,7.9462,,0,26,1,94,24-Dec-00,407,1545,,,,,,
1680,2000100,0,Australia ,0,#N/A,#N/A,"Northwestern Queensland near border with Northern Territory - Gulf of Carpentaria area; Cape York Peninsula; Barkly Highway. Towns: Doomadgee, Gregory, Burketown, Camooweal, Mt Isa, Karumba, Normanton. Rivers: Georgina, Flinders, Thompson, Barcoo, Burke, Diamantina, Albert, Gregory, Norman.",0,15-Dec-00,9-Jan-01,26,0,300,"24,000,000",Heavy rain,1,225488.61,6.8,141.45,-18.2429,,1,26,1,93,15-Dec-00,407,1544,,,,,,
1679,2000099,0,Brazil ,0,#N/A,#N/A,"States of Espirito Santo, Minas Gerais, Sao Paulo, Rio Grande do Sul. Outskirts of Belo Horizonte, hills surrounding the port city of Santos, Alto Feliz ",0,17-Dec-00,26-Dec-00,10,13,2000,,Heavy Rain,1,578255.57,6.8,-44.4235,-20.71,,1,25,1,92,17-Dec-00,406,1543,,,,,,
1678,2000098,0,Philippines ,0,#N/A,#N/A,Northern Panay Island - Capiz province,0,8-Dec-00,11-Dec-00,4,11,55000,,Tropical cyclone,1,2197.83,3.9,122.682,11.3819,,0,24,0,91,08-Dec-00,405,1542,,,,,,
1677,2000097,0,Indonesia,0,#N/A,#N/A,Sumbawa Island - West Nusa Tenggara province - Taliwang subdistrict.,0,3-Dec-00,6-Dec-00,4,9,3000,,Brief torrential rain,2,590.25,3.7,116.887,-8.73699,,0,24,0,91,03-Dec-00,405,1542,,,,,,
1676,2000096,0,Indonesia ,0,#N/A,#N/A,"Northern Sulawesi Island: Manado city. Minahasa district. Kaima village. Sario, Dendengan and Tondano rivers. ",0,30-Nov-00,3-Dec-00,4,14,30000,,Heavy rain,1,6250.2,4.4,124.7,1.16835,,0,24,1,91,30-Nov-00,405,1542,,,,,,
1675,2000095,0,Tanzania ,0,#N/A,#N/A,"Mwanza city. Mabatini, Nyakato, Uhuru, Rufiji and Mlango Mmoja. Mirongo River. Gonja and Kirinjiko villages in the Kilimanjaro Region",0,1-Dec-00,31-Dec-00,31,3600,0,,Heavy rain,1,18959.38,5.8,33.0966,-3.14683,,0,24,1,90,01-Dec-00,405,1541,,,,,,
1674,2000094,0,Iran ,0,#N/A,#N/A,"Southwest, southern, central and northern regions - Provinces: Khuzistan, Lorestan, Ghilan. cities: Khoramabad, Ahwaz, Bandar-e-Anzali Caspian. Several towns south of Tehran were flooded, including a town in the foothills of the Alborz mountains  ",0,30-Nov-00,2-Dec-00,3,0,0,,Brief torrential rain,1,83734.13,5.4,48.4834,32.6274,,0,24,1,89,30-Nov-00,405,1540,,,,,,
1673,2000093,0, Philippines,0,#N/A,#N/A,Wide areas of Mindanao and the central Philippines - Visayasislands.,0,30-Nov-00,3-Dec-00,4,12,70000,,Heavy rain,1,14310.98,4.8,125.231,8.93576,,0,24,1,88,30-Nov-00,405,1539,,,,,,
1672,2000092,0,Somalia ,0,#N/A,#N/A,Southern Lower and Middle Jubba regions. Main Jubba River. ,0,20-Nov-00,30-Nov-00,11,0,150000,,Heavy rain,1,51402.68,5.8,42.2678,-0.057876,,0,24,1,87,20-Nov-00,405,1538,,,,,,
1671,2000091,0,Indonesia,Malaysia,#N/A,#N/A,"Indonesia - Northern Sumatra: provinces: West Sumatra, North Sumatra, Aceh, Jambi. Districts: Pesisir Selatan, Tanah Datar, Pasaman, Dairi, Bireun, Batangkapas. Towns: Banda Aceh, Padang, Malalo, Duo Koto, Taratak Teleng, Bayang, Lhokseumawe -- Thailand - Provinces: Songkhla, Nakorn Sri Thammarat, Pattalung, Surat Thani, Yala, Narathiwat, Trang, Satun, Pattani, Chumporn and Krabi. City of Hat Yai. -- Malaysia - States: Terengganu, Kedah, Kelantan. Districts: Kuala Krai, Pasir Puteh, Kubang Pasu, Kota Setar, Padang Terap, Kota Baharu, Pasir Mas, Tumpat, Besut, Kuala Pertang. Rivers: Sungai Bata, Sungai Kampung Telok Malik, Sungai Pantai Johor, Sungai Baru, Sungai Golok, Sungai Padang Terap.",0,21-Nov-00,1-Dec-00,11,243,68682,"94,500,000",Brief torrential rain,1,344410.96,6.6,99.8029,1.58123,,1,24,1,86,21-Nov-00,405,1537,,,,,,
1670,2000090,0,South Africa ,0,#N/A,#N/A,"KwaZulu-Natal province - low-lying northern parts; Mtunzini area. Towns: Richard's Bay, KwaDlangezwa, Manzamyana, Saint Lucia, Emadulini, Nongoma. Rivers: Mzingazi, Sikhwedezi, Nkonjane",0,19-Nov-00,23-Nov-00,5,3,3000,,Brief torrential rain,1,25654.42,5.1,31.9504,-27.9422,,0,23,1,85,19-Nov-00,404,1536,,,,,,
1669,2000089,0,Sri Lanka ,0,#N/A,#N/A,"Northeastern Province - Districts: Polonnaruwa, Batticaloa and Ampara; thousands of villages inundated. Karativu, Pottuvil and Dehiattakandiya areas. ",0,18-Nov-00,22-Nov-00,5,3,300000,"3,000,000",Monsoonal rain,1,7611.54,4.6,81.3113,7.60689,,0,23,1,84,18-Nov-00,404,1535,,,,,,
1668,2000088,0,Vietnam ,0,#N/A,#N/A,"Provinces: Quang Nam, Binh Dinh, Phu Yen, Quang Tri, Thua Thien-Hue, Ninh Thuan, Quang Ngai and Khanh Hoa",0,18-Nov-00,26-Nov-00,9,36,25000,"15,000,000",0,1,49136.38,5.6,108.567,14.7895,,0,23,1,83,18-Nov-00,404,1534,,,,,,
1667,2000087,0,Australia ,0,#N/A,#N/A,"Northern New South Wales - Hunter Valley, northern tablelands, Lachlan Valley, Murray region. Towns: Gunnedah, Wee Waa, Narrabri, Maitland, Dubbo, Walgett, Tamworth, Coonamble, Ashford, Yetman, Denman, Muswellbrook, Calala, Woolomin, Mudgee, Ashford, Bourke and Brewarrina. Rivers: Peel, Namoi, Murray, Edward, Gwydir, Belubula, Castlereagh, Macquarie, Macintyre, Barwon. -- Queensland - town of Quilpie; Bulloo and Ward Rivers. Pioneer River in north coast town of Mackay",0,17-Nov-00,2-Dec-00,16,0,600,"265,000,000",0,2,111978.36,6.6,150.571,-31.1931,,1,23,1,82,17-Nov-00,404,1533,,,,,,
1666,2000086,0,Saudi Arabia,0,#N/A,#N/A,Wadi Setarah. cities: Jeddah and Mecca,0,15-Nov-00,18-Nov-00,4,7,300,,Heavy rain,1,10793.76,4.6,39.7227,21.4998,,0,22,1,81,15-Nov-00,403,1532,,,,,,
1665,2000085,0,Venezuela ,0,#N/A,#N/A,"The capital city of Caracas, Vargas and eight other states on the northern coast and to the west",0,12-Nov-00,17-Nov-00,6,3,6000,,Heavy rain,1,77733.16,5.7,-69.3826,10.7955,,0,22,1,80,12-Nov-00,403,1531,,,,,,
1664,2000084,0,Canada ,0,#N/A,#N/A,"Southeastern Manitoba. Sivurtburn, Winnipeg area. Red River ",0,8-Nov-00,10-Nov-00,3,0,0,,Heavy rain,1,7561.32,4.4,-97.1989,49.6165,,0,22,1,79,08-Nov-00,403,1530,,,,,,
1663,2000083,0,Indonesia  ,0,#N/A,#N/A,"Central Java - districts: Purworejo, Kebumen, Purbalingga ",0,5-Nov-00,7-Nov-00,3,21,0,,Brief torrential rain,1,7587.63,4.4,109.443,-7.63679,,0,22,1,78,05-Nov-00,403,1529,,,,,,
1662,2000082,0,Italy,0,#N/A,#N/A,"Northwest Italy between Genoa and San Remo - Imperia province. Liguria region: Savona and Ventimiglia. Val D'Aosta, Alassio. Rivers: Po, Secchia and Oglio.",0,5-Nov-00,7-Nov-00,3,3,30,,Heavy rain,1,23851.47,4.9,7.74033,44.8503,,0,22,1,77,05-Nov-00,403,1528,,,,,,
1661,2000081,0,USA,0,#N/A,#N/A,"Central and Southeast Texas - Counties: Kimble, Mason , Kerr, Gillespie. Llano River",0,2-Nov-00,7-Nov-00,6,6,0,,0,1,9655.08,4.8,-99.3783,30.6009,,0,22,1,76,02-Nov-00,403,1527,,,,,,
1660,2000080,0,Philippines,0,#N/A,#N/A,"Luzon Island - Provinces: Rizal, Laguna, Cagayan and Nueva Vizcaya. Manila area, suburban Taguig",0,3-Nov-00,5-Nov-00,3,43,668000,"2,600,000",Tropical cyclone,1,5875.21,4.2,121.177,14.4934,,0,22,1,75,03-Nov-00,403,1526,,,,,,
1659,2000079,0,USA,0,#N/A,#N/A,Eastern side of Main Island -  Hilo area,0,2-Nov-00,3-Nov-00,2,0,100,"20,000,000",Heavy rain,1,86.6495,2.2,-155.099,19.7397,,0,22,0,74,02-Nov-00,403,1525,,,,,,
1658,2000078,0,Taiwan,0,#N/A,#N/A,"Counties: Taipei, Pingtung, Kaohsiung, Cities: Keelung, Taipei, Hsichih, Chitu. Keelung River",0,1-Nov-00,4-Nov-00,4,58,0,"77,000,000",Tropical cyclone,1,4476.77,4.3,121.616,24.736,,0,22,1,74,01-Nov-00,403,1525,,,,,,
1657,2000077,0,UK,Ireland,#N/A,#N/A,"UK - England, eastern Scotland, northern Wales - Kent, Sussex, the North East, Yorkshire and the Midlands, County Durham, Northumberland, Hampshire, West Sussex. Towns: Skipton, Stockbridge, Shipley, Cottingley, Shrewsbury, Worcester, Bewdley, Yalding, Bath, Shropshire, Leeds, York, Selby, Ripon, Malton, Norton, Skinningrove, Lanchester, Ironbridge, Bridgnorth, Upton on Severn, Burton upon Trent, Doncaster, Uckfield, Ponteland, Exton, West Meon, Barlby, Selby, Surrey, Chichester. Rivers: Ouse, Derwent, Severn, Trent, Dee, Thames, Beult, Teise, Rother, Uck Aire, Foss, Stour, Ure, Gaunless, Don, , Pont, Meon, Medway, Wey, Lavant and Ems. -- Southern Ireland - Bantry in Co Cork, Clonmel in Co Tipperary, Enniscorthy in Co Wexford and Arklow in Co Wicklow. Rathfarnham, Kimmage. Rivers: Poddle, Dodder, Blackwater, Suir",0,29-Oct-00,30-Oct-00,2,13,6000,"3,000,000,000",Heavy rain,2,96949.62,5.6,-0.67815,52.675,,0,22,1,73,29-Oct-00,403,1524,,,,,,
1656,2000076,0,Indonesia ,0,#N/A,#N/A,"West and Central Java - Districts: Cilacap, Banyumas, Tasikmalaya. Towns: Cibalung, Bandarpanjang, Kupa, Bantarkalong",0,29-Oct-00,31-Oct-00,3,40,10000,,Heavy rain,1,13696.67,4.6,108.884,-7.32349,,0,22,1,72,29-Oct-00,403,1523,,,,,,
1655,2000075,0,Philippines,0,#N/A,#N/A,"Philippines - Southeastern Luzon: Provinces: Cavite, Sorsogon, Catanduanes, Samar, Albay. Manila and nearby areas ",0,28-Oct-00,31-Oct-00,4,41,100000,"12,500,000",Brief torrential rain,1,7059.58,4.5,123.715,13.0629,,0,22,1,71,28-Oct-00,403,1522,,,,,,
1654,2000074,0,Israel ,0,#N/A,#N/A,"Tel Aviv area, Jaffa; Gaza Strip ",0,24-Oct-00,26-Oct-00,3,1,600,,Heavy rain,1,3171.9,4.0,34.6702,31.8891,,0,22,0,70,24-Oct-00,403,1521,,,,,,
1653,2000073,0,Algeria,Morocco,#N/A,#N/A,"Algeria - Regions of Naama and Tlemcen. Town: Ain Sefra, Sidi Bel Abbes, Relizane and El Bayadh  -- Morocco - eastern region of Taza",0,22-Oct-00,25-Oct-00,4,28,400,,Brief torrential rain,1,101502,5.6,-0.678384,34.2249,,0,22,1,70,22-Oct-00,403,1521,,,,,,
1652,2000072,0,USA,0,#N/A,#N/A,"La Paz County. Towns: Wenden, Salome. Centennial Wash. ",0,22-Oct-00,23-Oct-00,2,1,500,"7,800,000",Brief torrential rain,1,313.934,2.8,-113.627,33.7958,,0,22,0,69,22-Oct-00,403,1520,,,,,,
1651,2000071,0, Spain ,0,#N/A,#N/A,"11 provinces along Spain's Mediterranean coast. Regions: Valencia, Murcia, Catalonia, Amposta, Zaragoza, Teruel and Albacete. Cities: Cartagena, Tarragona, Murcia, Valencia, Ramonte, Cambrils, Teruel, Alicante, Sagunto. Rivers: Ebro, Palancia",0,20-Oct-00,26-Oct-00,7,8,500,"75,000,000",Brief torrential rain,1,26693.08,5.3,-0.537843,39.6859,,0,22,1,69,20-Oct-00,403,1520,,,,,,
1650,2000070,0,Italy,0,#N/A,#N/A,"Italy - Regions: Valle D'Aosta, Piedmont, Liguria. Towns: San Rocco al Porto, Turin, Pavia, Cremona, San Benedetto Po, Parma, Piacenza. Rivers: Po and Ticino. -- Switzerland - Valais canton, village of Gondo; Locarno, Lake Maggiore area, Martigny.",0,14-Oct-00,22-Oct-00,9,37,43000,"50,000,000",Brief torrential rain,2,44552.5,5.9,8.74789,45.5709,,0,22,1,68,14-Oct-00,403,1519,,,,,,
1649,2000069,0,China ,0,#N/A,#N/A,"Hainan Province - 610 villages in northern and eastern areas including Qionghai, Wenchang, and Ding'an. -- Guangdong Province - Xuwen County",0,12-Oct-00,18-Oct-00,7,10,200000,,Tropical cyclone,2,11165.9,5.2,110.075,19.7057,,0,22,1,67,12-Oct-00,403,1518,,,,,,
1648,2000068,0,Brazil ,0,#N/A,#N/A,"Rio Grande do Sul State - Cities: Viamao, greater Porto Alegre,",0,12-Oct-00,15-Oct-00,4,6,5000,,Heavy rain,1,10254.69,4.6,-50.9415,-29.9018,,0,22,1,66,12-Oct-00,403,1517,,,,,,
1647,2000067,0,Mexico ,0,#N/A,#N/A,Tabasco State - Villahermosa area.,0,10-Oct-00,17-Oct-00,8,0,1500,,0,1,3036.54,4.4,-93.006,18.0568,,0,22,1,65,10-Oct-00,403,1516,,,,,,
1646,2000066,0,UK ,0,#N/A,#N/A,"Southeastern England - East and West Sussex, northwest Kent and Devon, Hampshire. Towns: Uckfield, Lewes, Maidstone, Yalding, Tonbridge. Rivers: Uck, Ouse, Medway",0,11-Oct-00,14-Oct-00,4,0,1000,"5,900,000,000",Heavy rain,1,5378.47,4.3,0.222568,51.0974,,0,22,1,64,11-Oct-00,403,1515,,,,,,
1645,2000065,0,Vietnam ,0,#N/A,#N/A,"Provinces: Lam Dong, Dac Lac, Binh Duong, Khanh Hoa, Dong Nai, Ninh Thuan, Tay Ninh, Ba Ria-Vung Tau, Ha Tinh. Districts: Cu Chi, Hoc Mon, Binh Chanh. Cities: Hoi An, Danang, Hue, Ho Chi Minh City. Thu Bon River ",0,10-Oct-00,19-Oct-00,10,23,200000,,Monsoonal rain,1,71922.63,5.9,107.684,12.2919,,0,22,1,63,10-Oct-00,403,1514,,,,,,
1644,2000064,0,Columbia ,0,#N/A,#N/A,"Caribbean Coast and Andes regions. Rivers: Magdalena, Cauca, San Jorge and Sinu.",0,20-Sep-00,30-Sep-00,11,9,28000,,Heavy rain,1,208182.91,6.4,-74.7861,7.36097,,1,22,1,62,20-Sep-00,403,1513,,,,,,
1643,2000063,0,Belize,Mexico,#N/A,#N/A,"Northeastern Belize - Belize City; San Pedro village on island of Ambergris Cay; Caye Caulker. Corozal District. -- Northwestern Nicaragua - Leon and Chinandega provinces. -- Mexico - Quintana Roo state, Chetumal city. Gulf coast of Tabasco. Tampico. -- Northern Costa Rica - towns of Quepos and Parrita",0,1-Oct-00,5-Oct-00,5,14,10621,,Brief torrential rain,1,3925.89,4.3,-88.3995,18.2855,,0,21,1,61,01-Oct-00,402,1512,,,,,,
1642,2000062,0,Nigeria ,Bangladesh,#N/A,#N/A, Lagos city,0,20-Sep-00,21-Sep-00,2,0,0,,Brief torrential rain,1,7724.63,4.2,3.21802,6.74719,,0,21,1,60,20-Sep-00,402,1511,,,,,,
1641,2000061,0, India,0,#N/A,#N/A,"India --West Bengal State - Districts: Murshidabad, Birbhum, Nadia, Bardhaman, Hoogly, Howrah, Midnapore, North Dinajpur, Bankura, 24 Parganas. Towns: Mayapur, Salar, Bharatpur, Baroan, Kandi, Katwa, Muraroi, Calcutta. -- Bihar State - Districts: Munger, Bhalagpur, Dumka, Sahebganj, Deogarh, Madhupur, Josidih, Sheikhpura and Banka. Rivers: Ganges, Kosi, Bagmati, Burhi Ganduk, Hoogly, Kharia, Ichamati and Jamuna. Reservoirs discharged on Damodar, Mayurakshi and Ajoy Rivers. Water levels begin to recede in West Bengal on Oct 2. -- Bangladesh -- Districts: Jhenaidah, Chuadanga, Shariatpur, Rangpur, Gaibandha, Bogra, Rajshahi, Manikganj, Kushtia, Chapainawabganj, Jessore, Magura, Satkhira and Meherpur. Towns: Rajshahi, Kurigram. Rivers: Padma Surma and Kushiyara. -- see also DFO-2000037 and DFO-2000031",0,18-Sep-00,21-Oct-00,34,1468,24000000,"700,000,000",Monsoonal rain,2,155000.88,7.0,88.5453,24.0841,,1,21,1,59,18-Sep-00,402,1510,,,,,,
1640,2000060,0, Mexico,0,#N/A,#N/A,"Guerrero and Chiapas States. Cities: Tapachula, Acapulco, municipality of Concordia, Lazaro Cardenas.",0,19-Sep-00,22-Sep-00,4,9,0,,Heavy rain,1,12755.85,4.7,-100.301,17.2579,,0,20,1,58,19-Sep-00,401,1509,,,,,,
1639,2000059,0,France ,0,#N/A,#N/A,Departement of Herault . Cities: Marseille and Montpellier ,0,19-Sep-00,20-Sep-00,2,6,0,,Heavy rain,1,18172.83,4.6,4.40411,43.8005,,0,20,1,57,19-Sep-00,401,1508,,,,,,
1638,2000058,0, Sri Lanka ,0,#N/A,#N/A,"Galle and Matara districts - Nagoda, Baddegama and Weliwitiya Divitura areas. Low lying areas in Colombo. Gin Ganga River",0,18-Sep-00,22-Sep-00,5,2,100000,,Heavy rain,1,8043.09,4.6,80.6155,6.19576,,0,20,1,56,18-Sep-00,401,1507,,,,,,
1637,2000057,0,Brazil ,0,#N/A,#N/A,"Pernambuco State, Recife city ",0,16-Sep-00,18-Sep-00,3,3,10000,,Heavy rain,1,3054.32,4.0,-35.0369,-8.23498,,0,20,0,55,16-Sep-00,401,1506,,,,,,
1636,2000056,0,Guatemala ,0,#N/A,#N/A,"Towns: Teleman, Zacapa, hillsides outside of Guatemala City. Concepcion River overflowed in Escuintla.",0,15-Sep-00,17-Sep-00,3,20,1000,,Heavy rain,1,13966.79,4.6,-90.639,14.9718,,0,20,1,55,15-Sep-00,401,1506,,,,,,
1635,2000055,0,Japan,South Korea,#N/A,#N/A,"Japan - Prefectures: Aichi, Shizuoka, Mie and Gifu. Cities: Nagoya, Daito, Inuyama, Nishibiwajima, Toyota, Higashiura. Rivers: Shonai, Shin, Kiso, Ishigase, 8 rivers in Aichi prefecture  . -- South Korea - (struck by Typhoon Somai on Sep 16) North and South Kyongsang provinces",0,11-Sep-00,17-Sep-00,7,13,100000,"28,000,000",Tropical cyclone,1,42969.27,5.5,137.306,34.9498,,0,20,1,54,11-Sep-00,401,1505,,,,,,
1634,2000054,0,North Korea ,0,#N/A,#N/A,Northeastern province of South Hamgyong. Chongjin city. ,0,31-Aug-00,4-Sep-00,5,42,0,,Tropical cyclone,1,16446.57,4.9,129.542,41.7853,,0,20,1,53,31-Aug-00,401,1504,,,,,,
1633,2000053,0,El Salvador ,0,#N/A,#N/A,Central and eastern regions ,0,5-Sep-00,8-Sep-00,4,2,400,,Heavy rain,1,8638.21,4.5,-88.6266,13.7974,,0,20,1,52,05-Sep-00,401,1503,,,,,,
1632,2000052,0,Philippines,0,#N/A,#N/A,"Northern and eastern Manila city - districts of Caloocan, Quezon, Malabon",0,4-Sep-00,5-Sep-00,2,3,5000,,Heavy rain,1,1633.72,3.5,120.916,14.7757,,0,20,0,51,04-Sep-00,401,1502,,,,,,
1631,2000051,0,China,0,#N/A,#N/A,"Guangdong Province - Shaoguan city area, cities of Chaozhou and Jieyang. Beijiang River. -- Hunan Province - southern area. Chenzhou city",0,1-Sep-00,6-Sep-00,6,47,46000,"169,000,000",Heavy rain,1,25899.58,5.2,113.483,25.2293,,0,20,1,51,01-Sep-00,401,1502,,,,,,
1630,2000050,0,China,0,#N/A,#N/A,Tibet Autonomous Region - Counties: Gyangze and Bainang. Xigaze City. Nyangqu River,0,28-Aug-00,5-Sep-00,9,0,1300,,Heavy rain,1,9210.78,4.9,89.3845,28.9955,,0,20,1,50,28-Aug-00,401,1501,,,,,,
1629,2000049,0,Cambodia,Vietnam,#N/A,#N/A,"--Mekong Delta -- Cambodia - Provinces: Takeo, Prey Veng, Kompong Cham, Kandal, Stung Treng, Kratie, Kompong Speu. Municipality of Phnom Penh. Districts: Peam Ro, Lovi-em. Rivers: Mekong, Bassac and Tonle Sap. Water levels begin to recede in Cambodia Oct 2, but begin rising again on Oct 15. -- Vietnam - Mekong Delta provinces: An Giang, Dong Thap, Long An, Kien Giang, Can Tho. Mekong River. -- Northeast Thailand - Provinces: 42 of Thailand's 76 provinces including Phetchabun. Districts: Lom Sak, Lom Kao. Cities: Phetchabun, Khon Kaen. -- Southeastern Laos - Provinces: Khammouan, Saravan, Champasak, Borikhamxay. Mekong River. -- see also DFO-2000042 and DFO-2000034",0,28-Aug-00,1-Sep-00,5,1139,6574000,"782,000,000",Monsoonal rain,2,208158.42,6.3,106.195,11.5439,,1,20,1,49,28-Aug-00,401,1500,,,,,,
1628,2000048,0,India ,0,#N/A,#N/A,"Maharashtra State -  ""low-lying areas""",0,30-Aug-00,1-Sep-00,3,40,5000,,Heavy rain,1,36854.1,5.0,80.0385,19.9343,,0,19,1,48,30-Aug-00,400,1499,,,,,,
1627,2000047,0,China,Russia,#N/A,#N/A,"China - Jiangsu Province - Northern coastal area, Xiangshui County. -- Russia - Primorye region - 11 districts in the southern and central parts of the Maritime Territory as well as the cities of Nakhodka, Ussuriisk, and Spassk-Dalny. Vladivostok area. (hit by Typhoon Prapiraoon on Sept 1) -- North and South Korea - Imjin River",0,30-Aug-00,10-Sep-00,12,31,14140,"1,000,000",Tropical cyclone,1,81863.87,6.0,132.058,43.7739,,0,19,1,47,30-Aug-00,400,1498,,,,,,
1626,2000046,0, India ,0,#N/A,#N/A,"Uttar Pradesh State -  Districts: Sidharthnagar, Gonda, Balrampur, Shravast, Bahraich, Raebareli and Barabanki. Regions: Farrukhabad, Badau, Hardoi and Pratapgarh. Towns: Bijnour, Azamgarh. Rivers: Ganges, Yamuna and Ghaghra. -- Bihar State - ""Rivers Ganga, Burhi Gandak, Kosi, Bagmati and Punpun were all in spate affecting about five million people in over 2,146 villages in 21 north and central Bihar districts""",0,29-Aug-00,14-Sep-00,17,578,0,,Monsoonal rain,1,223178.01,6.6,80.4678,26.9607,,1,19,1,46,29-Aug-00,400,1497,,,,,,
1625,2000045,0,South Korea ,0,#N/A,#N/A,"Provinces: Cholla-namdo (Yongkwang, Sunchon); Cholla-pukto (Chongup, Sunchang, Kochang, Kunsan city); Chungchong-namdo (Poryong, Puyo, Nonsan, villages near Taejon) Rivers: Kum and Imjin",0,26-Aug-00,29-Aug-00,4,7,500,"27,000,000",Brief torrential rain,1,27589.36,5.0,127.02,35.6681,,0,18,1,45,26-Aug-00,399,1496,,,,,,
1624,2000044,0, Ethiopia ,0,#N/A,#N/A,"Afar Region - Dubti Woreda district, Danakil Lowlands inundated. Dubti-Assaita city. Awash River",0,10-Aug-00,21-Aug-00,12,9,30000,,Heavy rain,1,57517.62,5.8,40.6091,10.5157,,0,18,1,44,10-Aug-00,399,1495,,,,,,
1623,2000043,0, India ,0,#N/A,#N/A,"Andhra Pradesh State -  Hyderabad city, also13 districts in the state including: Guntur, Kurnool, Prakasam, Khammam, Rayalaseema, Nalgonda, Krishna, Nandial, East and West Godavari. River: Godavari. Aug 26 - a dam burst near Hyderabad. Aug 31 - Godivari River begins to recede.",0,23-Aug-00,31-Aug-00,9,162,3000000,"177,000,000",Brief torrential rain,2,129459.76,6.4,79.2098,17.1335,,1,18,1,43,23-Aug-00,399,1494,,,,,,
1622,2000042,0,Vietnam,Thailand,#N/A,#N/A,"Central Vietnam - Provinces: Quang Ngai, Thua Thien Hue. Danang. Huong River . -- Northeastern Thailand - (hit by Kaemi on Aug 23) Provinces: Ubon Ratchathani, Si Sa Ket, Nakhon Ratchasima, Buri Ram. -- see also DFO-2000049 and DFO-2000034",0,21-Aug-00,28-Aug-00,8,14,400500,"21,500,000",Tropical cyclone,1,78305.55,5.8,103.811,15.1121,,0,17,1,42,21-Aug-00,398,1493,,,,,,
1621,2000041,0,Iran,0,#N/A,#N/A,Khorasan province; Maneh va Salmaqan region ,0,7-Aug-00,9-Aug-00,3,8,400,"6,000,000",Brief torrential rain,1,16275.53,4.7,56.6552,36.5465,,0,17,1,41,07-Aug-00,398,1492,,,,,,
1620,2000040,0,Cameroon,0,#N/A,#N/A,Douala city,0,3-Aug-00,5-Aug-00,3,3,500,,Heavy rain,2,3781.53,4.4,9.67812,3.95416,,0,17,1,40,03-Aug-00,398,1491,,,,,,
1619,2000039,0,Russia,0,#N/A,#N/A,"Far East - Regions: Primoriye, Khabarovsk, Sakhalin. Districts: Tomari, Lesozavodsk. Cities: Vladivostok, Partizansk, Artyom",0,30-Jul-00,6-Aug-00,8,0,24000,"30,000,000",Heavy rain,1,192115.69,6.2,134.396,47.1138,,1,17,1,39,30-Jul-00,398,1490,,,,,,
1618,2000038,0, Brazil,0,#N/A,#N/A,"States: Pernambuco and Alagoas; Cities: Palmares, Maceio, metropolitan region of Recife, Catende, Belem de Maria;",0,30-Jul-00,17-Aug-00,19,70,120000,"75,000,000",Brief torrential rain,1,47599.03,6.0,-36.2564,-9.17889,,0,16,1,38,30-Jul-00,397,1489,,,,,,
